name,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,beds,price,review_scores_rating
Rental unit in Madrid · ★4.57 · 1 bedroom · 1 bed · 1 bath,Carolyn,f,Embajadores,Centro,40.40988,-3.70556,Casa entera,4,1.0,$196.00,4.57
Rental unit in Madrid · ★4.07 · 2 bedrooms · 3 beds · 1 bath,Benigno,f,Universidad,Centro,40.4249,-3.7014,Casa entera,3,3.0,$196.00,4.07
Rental unit in Madrid · ★4.86 · 2 bedrooms · 5 beds · 1 bath,Beky,f,Pueblo Nuevo,Ciudad Lineal,40.43219,-3.6442,Casa entera,5,5.0,$86.00,4.86
Rental unit in Madrid · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Fernando,t,Universidad,Centro,40.42149,-3.70519,Casa entera,5,2.0,$250.00,5.0
Rental unit in Madrid · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,Luis,f,Hispanoamérica,Chamartín,40.45354,-3.68183,Habitación privada,3,1.0,$500.00,4.47
Rental unit in Madrid · ★4.79 · 2 bedrooms · 2 beds · 2 baths,Luxury Rentals Madrid,f,Justicia,Centro,40.42146,-3.69803,Casa entera,4,2.0,$192.00,4.79
Rental unit in Madrid · ★4.66 · 1 bedroom · 1 bed · 1 bath,Nacho,,Ventas,Ciudad Lineal,40.42659,-3.65624,Casa entera,4,1.0,$76.00,4.66
Serviced apartment in Madrid · ★4.86 · 1 bedroom · 2 beds · 1 bath,Carmen,f,Recoletos,Salamanca,40.42197799682617,-3.6877400875091553,Casa entera,2,2.0,$140.00,4.86
Rental unit in Madrid · ★4.18 · 3 bedrooms · 3 beds · 2.5 baths,Emilio,,Embajadores,Centro,40.4129,-3.70719,Casa entera,6,3.0,$323.00,4.18
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,Carlos,f,Quintana,Ciudad Lineal,40.4347,-3.64782,Habitación privada,2,1.0,$25.00,5.0
Condo in Madrid · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,Marta,t,Rios Rosas,Chamberí,40.44419,-3.69762,Casa entera,3,2.0,$194.00,4.88
Rental unit in Madrid · ★4.74 · 2 bedrooms · 3 beds · 2 baths,Emilio,,Cortes,Centro,40.41571,-3.70047,Casa entera,4,3.0,$302.00,4.74
Rental unit in Madrid · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,Magdalena,t,Castellana,Salamanca,40.43717,-3.68503,Habitación privada,2,2.0,$80.00,4.91
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 1 bath,Monica,f,Justicia,Centro,40.42425,-3.69833,Casa entera,2,1.0,$124.00,5.0
Condo in Madrid · ★4.93 · 2 bedrooms · 2 beds · 2 baths,John,t,Palacio,Centro,40.42092,-3.71301,Casa entera,4,2.0,$126.00,4.93
Rental unit in Madrid · ★4.74 · 1 bedroom · 1 bed · 1 bath,Sara,t,Castillejos,Tetuán,40.4595,-3.69907,Casa entera,2,1.0,$72.00,4.74
Rental unit in Madrid · ★4.77 · 3 bedrooms · 5 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.39706,-3.71256,Casa entera,7,5.0,$196.00,4.77
Rental unit in Madrid · ★4.33 · 2 bedrooms · 3 beds · 1 bath,Inma,f,El Viso,Chamartín,40.44178,-3.67961,Casa entera,4,3.0,$95.00,4.33
Rental unit in Madrid · ★4.83 · 2 bedrooms · 2 beds · 2 baths,Clara Isabel,t,Pacífico,Retiro,40.40333,-3.67407,Casa entera,4,2.0,$129.00,4.83
Rental unit in Madrid · ★4.87 · 4 bedrooms · 4 beds · 3 baths,Juan,,Embajadores,Centro,40.410351,-3.708886,Casa entera,9,4.0,$345.00,4.87
Rental unit in Madrid · ★4.64 · 3 bedrooms · 5 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.39625,-3.71037,Casa entera,7,5.0,$212.00,4.64
Rental unit in Madrid · ★4.80 · 3 bedrooms · 3 beds · 2 baths,Juan,,Embajadores,Centro,40.410351,-3.708886,Casa entera,6,3.0,$180.00,4.8
Rental unit in Madrid · ★4.59 · 1 bedroom · 1 bed · 1 bath,Mad4Rent,f,Embajadores,Centro,40.41059,-3.70547,Casa entera,3,1.0,$107.00,4.59
Rental unit in Madrid · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,Diogo,f,Universidad,Centro,40.42252,-3.70784,Habitación privada,1,1.0,$53.00,4.61
Rental unit in Madrid · ★4.69 · Studio · 2 beds · 1 bath,MIT House,f,Hispanoamérica,Chamartín,40.45702,-3.67931,Casa entera,4,2.0,$114.00,4.69
Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath,Casilda,f,Universidad,Centro,40.42229132389731,-3.7071408664687056,Casa entera,4,1.0,$65.00,
Rental unit in Madrid · ★4.70 · 3 bedrooms · 4 beds · 1 bath,Juan,,Embajadores,Centro,40.409996,-3.708204,Casa entera,7,4.0,$192.00,4.7
Rental unit in Madrid · ★4.59 · 1 bedroom · 1 bed · 2 shared baths,Doris,f,Ibiza,Retiro,40.41757,-3.67414,Habitación privada,2,1.0,$45.00,4.59
Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath,Jaime,f,Cuatro Caminos,Tetuán,40.44892,-3.69409,Casa entera,1,1.0,$54.00,5.0
Rental unit in Madrid · ★4.60 · 1 bedroom · 1 bed · 2 shared baths,Doris,f,Ibiza,Retiro,40.41966,-3.67464,Habitación privada,2,1.0,$44.00,4.6
Rental unit in Madrid · ★3.78 · 2 bedrooms · 5 beds · 1 bath,Azim,f,Almenara,Tetuán,40.46857,-3.69701,Casa entera,6,5.0,$71.00,3.78
Rental unit in Madrid · ★4.76 · 2 bedrooms · 4 beds · 1 bath,Elliot,f,Sol,Centro,40.415157,-3.702529,Casa entera,4,4.0,$100.00,4.76
Rental unit in Madrid · ★4.52 · 2 bedrooms · 2 beds · 2 baths,Jorge,f,Universidad,Centro,40.42894,-3.7038,Casa entera,4,2.0,$196.00,4.52
Loft in Madrid · ★4.69 · 2 bedrooms · 3 beds · 1 bath,Laura,f,Fuente del Berro,Salamanca,40.42464,-3.66857,Casa entera,6,3.0,$163.00,4.69
Rental unit in Madrid · ★5.0 · 1 bedroom · 1 bed · 1 bath,Diego,f,Pinar del Rey,Hortaleza,40.47428,-3.63633,Habitación privada,1,1.0,$50.00,5.0
Condo in Madrid · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,Gisela,f,Marroquina,Moratalaz,40.40811,-3.64833,Habitación privada,1,1.0,$18.00,4.88
Rental unit in Madrid · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,Carolina,t,Justicia,Centro,40.42199,-3.69982,Habitación privada,2,1.0,$54.00,4.73
Rental unit in Madrid · ★4.81 · 1 bedroom · 1 bed · 1 bath,Elena,t,Palacio,Centro,40.41549,-3.71129,Casa entera,2,1.0,$64.00,4.81
Rental unit in Madrid · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,Carolina,t,Justicia,Centro,40.42243,-3.6999,Habitación privada,1,1.0,$35.00,4.78
Rental unit in Madrid · 1 bedroom · 2 beds · 1.5 shared baths,Darwin,f,Orcasur,Usera,40.36848,-3.70057,Habitación privada,1,2.0,$500.00,1.0
Rental unit in Madrid · ★4.46 · 2 bedrooms · 3 beds · 1 bath,Juan Carlos,f,Ventas,Ciudad Lineal,40.43222,-3.65326,Casa entera,4,3.0,$85.00,4.46
Rental unit in Madrid · ★4.89 · 2 bedrooms · 4 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.39471,-3.71238,Casa entera,6,4.0,$138.00,4.89
Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath,Juan,f,Casco Histórico de Vicálvaro,Vicálvaro,40.39417559609072,-3.625472104091091,Habitación privada,1,1.0,$33.00,5.0
Rental unit in Madrid · ★4.61 · 2 bedrooms · 4 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.39507,-3.71101,Casa entera,6,4.0,$143.00,4.61
Rental unit in Madrid · ★4.37 · 1 bedroom · 1 bed · 2 shared baths,Doris,f,Cortes,Centro,40.41488,-3.69745,Habitación privada,2,1.0,$45.00,4.37
Rental unit in Madrid · ★4.52 · 2 bedrooms · 4 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.39475,-3.7125,Casa entera,6,4.0,$141.00,4.52
Rental unit in Madrid · ★4.45 · 2 bedrooms · 4 beds · 2 baths,MIT House,f,Comillas,Carabanchel,40.3969,-3.71237,Casa entera,6,4.0,$143.00,4.45
Rental unit in Madrid · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,Oscar,t,Trafalgar,Chamberí,40.43519,-3.70246,Casa entera,2,1.0,$80.00,4.92
Rental unit in Madrid · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,Olivers,f,Pueblo Nuevo,Ciudad Lineal,40.42789,-3.64453,Habitación privada,1,1.0,$17.00,4.72
Rental unit in Madrid · 1 bedroom · 2 beds · 1 bath,Manel,f,Fuente del Berro,Salamanca,40.42619,-3.66681,Casa entera,4,2.0,$350.00,
Rental unit in Madrid · ★4.75 · 1 bedroom · 1 bed · 1 bath,Esther,f,Valdeacederas,Tetuán,40.4652,-3.70512,Casa entera,2,1.0,$60.00,4.75
Rental unit in Madrid · ★4.69 · 1 bedroom · 1 bed · 1 bath,Ruth,f,Valdeacederas,Tetuán,40.46507,-3.70477,Casa entera,2,1.0,$95.00,4.69
Loft in Madrid · ★4.0 · Studio · 1 bed · 1 bath,Juan,f,Cuatro Caminos,Tetuán,40.45286,-3.69351,Casa entera,2,1.0,$40.00,4.0
Rental unit in Madrid · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,Nelson,f,Media Legua,Moratalaz,40.40866,-3.65928,Habitación privada,2,1.0,$40.00,4.71
Rental unit in Madrid · ★4.65 · 2 bedrooms · 4 beds · 2 baths,David,f,Palos de Moguer,Arganzuela,40.40567,-3.69307,Casa entera,6,4.0,$141.00,4.65
Rental unit in Madrid · ★4.63 · 3 bedrooms · 4 beds · 2 baths,Fran,f,Atocha,Arganzuela,40.40761,-3.6925,Casa entera,6,4.0,$148.00,4.63
Rental unit in Madrid · ★4.83 · 2 bedrooms · 3 beds · 1 bath,Andrés,f,Universidad,Centro,40.42482,-3.70785,Casa entera,6,3.0,$105.00,4.83
Condo in Madrid · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,Napoleon,f,Embajadores,Centro,40.40886,-3.70495,Habitación privada,2,1.0,$30.00,4.89
Rental unit in Madrid · ★4.77 · 1 bedroom · 2 beds · 1 bath,Antonio,f,Embajadores,Centro,40.40987,-3.6967,Casa entera,4,2.0,$81.00,4.77
Rental unit in Madrid · ★4.77 · 1 bedroom · 2 beds · 1 bath,Tim,f,Justicia,Centro,40.42362,-3.6972,Casa entera,2,2.0,$110.00,4.77
Rental unit in Madrid · 2 bedrooms · 2 beds · 2 baths,Blueground,f,Cortes,Centro,40.414944,-3.7011887,Casa entera,4,2.0,$123.00,5.0
Rental unit in Madrid · ★4.91 · 4 bedrooms · 7 beds · 3 baths,MIT House,f,Cortes,Centro,40.41846,-3.69899,Casa entera,9,7.0,$669.00,4.91
Rental unit in Madrid · ★4.65 · 4 bedrooms · 7 beds · 3.5 baths,MIT House,f,Cortes,Centro,40.41847,-3.6974,Casa entera,9,7.0,$265.00,4.65
Rental unit in Madrid · ★4.66 · 4 bedrooms · 7 beds · 3 baths,MIT House,f,Cortes,Centro,40.41723,-3.69703,Casa entera,9,7.0,$385.00,4.66
Rental unit in Madrid · ★4.75 · 4 bedrooms · 7 beds · 3.5 baths,MIT House,f,Cortes,Centro,40.41645,-3.69718,Casa entera,9,7.0,$334.00,4.75
Rental unit in Madrid · ★4.79 · 4 bedrooms · 7 beds · 3.5 baths,MIT House,f,Cortes,Centro,40.41633,-3.6984,Casa entera,9,7.0,$346.00,4.79
Rental unit in Madrid · ★4.74 · 1 bedroom · 2 beds · 1 bath,Stopinflat.,f,Universidad,Centro,40.42424,-3.70264,Casa entera,3,2.0,$84.00,4.74
Rental unit in Madrid · ★4.64 · 1 bedroom · 2 beds · 2 shared baths,Angie,f,Justicia,Centro,40.42387699940856,-3.695216151795996,Habitación privada,4,2.0,$79.00,4.64
Vacation home in Madrid · ★4.44 · 3 bedrooms · 3 beds · 1 bath,Gladys Leonor,f,Vista Alegre,Carabanchel,40.39107,-3.7406,Casa entera,4,3.0,$101.00,4.44
Rental unit in Madrid · 1 bedroom · 2 beds · 1 bath,Isaac,f,Almagro,Chamberí,40.43116,-3.69667,Casa entera,4,2.0,$45.00,
Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath,Cayetano,f,Sol,Centro,40.41476,-3.70332,Casa entera,4,1.0,$149.00,
casa particular in Madrid · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,Beatriz,f,Costillares,Ciudad Lineal,40.48011,-3.66708,Habitación privada,1,1.0,$21.00,4.52
Rental unit in Madrid · ★4.54 · 1 bedroom · 2 beds · 1 bath,Gius,f,Cortes,Centro,40.41499,-3.69952,Casa entera,4,2.0,$91.00,4.54
Rental unit in Madrid · 2 bedrooms · 2 beds · 2 baths,Cayetano,f,Almenara,Tetuán,40.47006,-3.69698,Casa entera,4,2.0,$186.00,5.0
Rental unit in Madrid · ★4.60 · 2 bedrooms · 2 beds · 2 baths,Mad4Rent,f,Almenara,Tetuán,40.469212,-3.697706,Casa entera,4,2.0,$150.00,4.6
Rental unit in Madrid · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,Katherine,f,Embajadores,Centro,40.41208,-3.70212,Habitación privada,2,1.0,$45.00,4.46
Rental unit in Madrid · ★4.85 · Studio · 2 beds · 1 bath,Rosa,t,Recoletos,Salamanca,40.422943115234375,-3.690500974655152,Casa entera,3,2.0,$107.00,4.85
Rental unit in Madrid · ★4.91 · 2 bedrooms · 2 beds · 1 bath,Ruth,f,Campamento,Latina,40.39807,-3.77375,Casa entera,4,2.0,$53.00,4.91
Rental unit in Madrid · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,Jhoan,t,San Diego,Puente de Vallecas,40.39442,-3.6648,Habitación privada,2,1.0,$31.00,4.75
Rental unit in Madrid · 4 bedrooms · 4 beds · 4 baths,Ukio,f,Trafalgar,Chamberí,40.43598138891405,-3.700220147430665,Casa entera,7,4.0,$227.00,
Rental unit in Madrid · ★4.83 · 1 bedroom · 2 beds · 1 bath,Pedro,f,San Diego,Puente de Vallecas,40.392971,-3.665774,Casa entera,4,2.0,$55.00,4.83
Rental unit in Madrid · ★4.76 · 1 bedroom · 1 bed · 1 bath,Iván,f,Imperial,Arganzuela,40.41222,-3.71877,Casa entera,2,1.0,$83.00,4.76
Rental unit in Madrid · ★4.59 · 1 bedroom · 2 beds · 1 bath,Promociones Saturdi S.L.,f,Justicia,Centro,40.42058,-3.69896,Casa entera,4,2.0,$143.00,4.59
Rental unit in Madrid · ★4.86 · 1 bedroom · 1 bed · 1 bath,Luxury Rentals Madrid,f,Cortes,Centro,40.41579,-3.69986,Casa entera,2,1.0,$141.00,4.86
Rental unit in Madrid · ★4.67 · 1 bedroom · 1 bed · 1 bath,Luxury Rentals Madrid,f,Cortes,Centro,40.41516,-3.70159,Casa entera,2,1.0,$172.00,4.67
Rental unit in Madrid · 3 bedrooms · 3 beds · 2 baths,Ukio,f,Trafalgar,Chamberí,40.42843002957461,-3.69930958809913,Casa entera,5,3.0,$202.00,
Rental unit in Madrid · ★4.68 · 1 bedroom · 1 bed · 1 bath,Luxury Rentals Madrid,f,Cortes,Centro,40.41551,-3.70027,Casa entera,2,1.0,$152.00,4.68
Rental unit in Madrid · ★4.67 · 1 bedroom · 1 bed · 1 bath,Luxury Rentals Madrid,f,Cortes,Centro,40.4143,-3.69815,Casa entera,2,1.0,$136.00,4.67
Rental unit in Madrid · 4 bedrooms · 4 beds · 2 baths,Ukio,f,Justicia,Centro,40.42717,-3.70124,Casa entera,6,4.0,$181.00,
Rental unit in Madrid · ★4.72 · 2 bedrooms · 3 beds · 1.5 baths,Dana,f,Argüelles,Moncloa - Aravaca,40.42606,-3.71545,Casa entera,5,3.0,$183.00,4.72
Rental unit in Madrid · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,Angie,f,Justicia,Centro,40.4211060462661,-3.6978256349771934,Habitación privada,2,1.0,$61.00,4.72
Rental unit in Madrid · ★4.25 · 2 bedrooms · 2 beds · 2 baths,Ukio,f,Castellana,Salamanca,40.43519053744058,-3.681886429069357,Casa entera,4,2.0,$185.00,4.25
Serviced apartment in Madrid · ★4.57 · 1 bedroom · 1 bed · 1 bath,Aitor,f,Sol,Centro,40.4186044,-3.707305,Casa entera,2,1.0,$146.00,4.57
Serviced apartment in Madrid · ★4.80 · 1 bedroom · 1 bed · 1 bath,Aitor,f,Sol,Centro,40.4186044,-3.707305,Casa entera,3,1.0,$174.00,4.8
Serviced apartment in Madrid · ★4.44 · 1 bedroom · 1 bed · 1 bath,Aitor,f,Sol,Centro,40.4186044,-3.707305,Casa entera,4,1.0,$177.00,4.44
Rental unit in Madrid · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Ukio,f,Trafalgar,Chamberí,40.43195,-3.70095,Casa entera,4,2.0,$148.00,5.0
Condo in Madrid · ★4.27 · 1 bedroom · 2 beds · 1.5 baths,Luis Jose,f,Ibiza,Retiro,40.41869,-3.67695,Casa entera,2,2.0,$100.00,4.27
Rental unit in Madrid · 3 bedrooms · 2 beds · 3 baths,Ukio,f,Trafalgar,Chamberí,40.43475268285508,-3.698701862411343,Casa entera,6,2.0,$172.00,
Condo in Madrid · ★4.74 · 3 bedrooms · 5 beds · 2 baths,Maria,t,Rios Rosas,Chamberí,40.446045,-3.697897,Casa entera,6,5.0,$231.00,4.74
Rental unit in Madrid · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,Angie,f,Justicia,Centro,40.42075,-3.69647,Habitación privada,2,1.0,$62.00,4.68
Rental unit in Madrid · ★4.51 · 1 bedroom · 2 beds · 1 bath,Ramon,f,Cortes,Centro,40.41521,-3.70206,Casa entera,4,2.0,$115.00,4.51
Rental unit in Madrid · 3 bedrooms · 3 beds · 3 baths,Ukio,f,Almagro,Chamberí,40.4334879005739,-3.6915277600766334,Casa entera,6,3.0,$257.00,
Rental unit in Madrid · ★4.73 · 1 bedroom · 2 beds · 1 bath,Duke,f,Niño Jesús,Retiro,40.41516,-3.67499,Casa entera,4,2.0,$225.00,4.73
Rental unit in Madrid · 2 bedrooms · 2 beds · 2 baths,Ukio,f,Almagro,Chamberí,40.43457,-3.69316,Casa entera,4,2.0,$170.00,5.0
Rental unit in Madrid · ★4.36 · 1 bedroom · 1 bed · 1 bath,Duke,f,Niño Jesús,Retiro,40.41472,-3.67513,Casa entera,2,1.0,$97.00,4.36
Rental unit in Madrid · ★4.81 · 1 bedroom · 1 bed · 1 bath,Claudia,t,Universidad,Centro,40.42353,-3.70161,Casa entera,2,1.0,$64.00,4.81
Rental unit in Madrid · ★4.82 · 1 bedroom · 1 bed · 1 private bath,Laura,t,Valverde,Fuencarral - El Pardo,40.5062,-3.67965,Habitación privada,2,1.0,$67.00,4.82
Rental unit in Madrid · ★4.71 · Studio · 2 beds · 1 bath,Duke,f,Almenara,Tetuán,40.47207,-3.68913,Casa entera,4,2.0,$95.00,4.71
Rental unit in Madrid · ★4.88 · 3 bedrooms · 5 beds · 3 baths,Vanrays,f,Cortes,Centro,40.41467,-3.70161,Casa entera,8,5.0,$355.00,4.88
Rental unit in Madrid · ★4.78 · 2 bedrooms · 2 beds · 2 baths,Emilio,,Argüelles,Moncloa - Aravaca,40.42144,-3.71618,Casa entera,4,2.0,$366.00,4.78
Rental unit in Madrid · 1 bedroom · 1 bed · 1.5 shared baths,Carmen,f,Palomeras Sureste,Puente de Vallecas,40.38808,-3.63719,Habitación privada,1,1.0,$21.00,5.0
Serviced apartment in Madrid · 1 bedroom · 1 bed · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,2,1.0,$105.00,
Rental unit in Madrid · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,Angie,f,Justicia,Centro,40.42500156144649,-3.692686361874744,Habitación privada,2,1.0,$61.00,4.73
Serviced apartment in Madrid · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,4,3.0,$117.00,
Condo in Madrid · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,Gisela,f,Marroquina,Moratalaz,40.40682,-3.64859,Habitación privada,2,1.0,$20.00,4.91
Serviced apartment in Madrid · 2 bedrooms · 2 beds · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,3,2.0,$111.00,
Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath,Juan,f,Rejas,San Blas - Canillejas,40.44419,-3.59118,Habitación privada,2,1.0,$60.00,5.0
Rental unit in Madrid · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,Jose Omar,f,Universidad,Centro,40.42404,-3.70381,Habitación privada,2,1.0,$98.00,4.55
Rental unit in Madrid · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,Jose Omar,f,Universidad,Centro,40.4245,-3.70461,Habitación privada,2,1.0,$98.00,4.56
Serviced apartment in Madrid · 2 bedrooms · 2 beds · 2 baths,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,4,2.0,$117.00,
Rental unit in Madrid · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,Adriana,t,Cuatro Caminos,Tetuán,40.44948,-3.70057,Casa entera,2,1.0,$91.00,4.76
Rental unit in Madrid · ★4.45 · 1 bedroom · 1 bed · 1 bath,Jorge,f,Palacio,Centro,40.42254,-3.71116,Casa entera,2,1.0,$89.00,4.45
Serviced apartment in Madrid · 2 bedrooms · 2 beds · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,3,2.0,$111.00,
Rental unit in Madrid · ★4.84 · 1 bedroom · 1 bed · 1 bath,David,t,Embajadores,Centro,40.40697,-3.70049,Casa entera,2,1.0,$60.00,4.84
Loft in Madrid · 1 bedroom · 1 bed · 1.5 baths,Javier,f,Marroquina,Moratalaz,40.41144,-3.65079,Casa entera,2,1.0,$45.00,
Serviced apartment in Madrid · 1 bedroom · 1 bed · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,2,1.0,$105.00,
Rental unit in Madrid · 5 bedrooms · 6 beds · 2 baths,Angie,f,Almagro,Chamberí,40.42698,-3.6934,Casa entera,12,6.0,$800.00,5.0
Serviced apartment in Madrid · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,4,3.0,$117.00,
Serviced apartment in Madrid · 2 bedrooms · 2 beds · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,3,2.0,$111.00,
Rental unit in Madrid · 2 bedrooms · 3 beds · 1 bath,Ignacio,f,Rios Rosas,Chamberí,40.44612,-3.69622,Casa entera,1,3.0,$125.00,
Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath,Home Club,f,Castillejos,Tetuán,40.46053,-3.694758,Casa entera,2,1.0,$105.00,5.0
Serviced apartment in Madrid · ★4.72 · 1 bedroom · 2 beds · 1 bath,Nico,t,Palacio,Centro,40.40992,-3.71146,Casa entera,4,2.0,$113.00,4.72
Serviced apartment in Madrid · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,4,3.0,$117.00,
Condo in Madrid · ★4.0 · 1 bedroom · 1 bed · 1 bath,Javier,f,Sol,Centro,40.41859,-3.70687,Casa entera,2,1.0,$90.00,4.0
Serviced apartment in Madrid · 2 bedrooms · 2 beds · 1 bath,Home Club,f,Castillejos,Tetuán,40.460503,-3.694755,Casa entera,3,2.0,$111.00,5.0
Serviced apartment in Madrid · ★4.87 · 2 bedrooms · 3 beds · 2 baths,Nico,t,Embajadores,Centro,40.4091,-3.70974,Casa entera,6,3.0,$167.00,4.87
Rental unit in Madrid · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,Melina,f,Atocha,Arganzuela,40.40154,-3.68345,Habitación privada,2,1.0,$150.00,4.73
Serviced apartment in Madrid · 2 bedrooms · 3 beds · 2 baths,Home Club,f,Castillejos,Tetuán,40.46111,-3.69548,Casa entera,4,3.0,$117.00,5.0
Serviced apartment in Madrid · ★4.84 · 2 bedrooms · 3 beds · 1 bath,Nico,t,Embajadores,Centro,40.40838,-3.70964,Casa entera,6,3.0,$160.00,4.84
Serviced apartment in Madrid · ★4.72 · Studio · 2 beds · 1 bath,Nico,t,Embajadores,Centro,40.40894,-3.70961,Casa entera,4,2.0,$99.00,4.72
Rental unit in Madrid · ★4.42 · 1 bedroom · 2 beds · 1 bath,Amazinn Places,f,Cortes,Centro,40.41709,-3.69945,Casa entera,4,2.0,$170.00,4.42
Condo in Madrid · ★4.29 · 1 bedroom · 2 beds · 1.5 baths,Jule,f,Embajadores,Centro,40.40963,-3.70704,Casa entera,4,2.0,$222.00,4.29
Rental unit in Madrid · ★4.81 · 3 bedrooms · 6 beds · 1 bath,Juan,,Embajadores,Centro,40.410351,-3.708886,Casa entera,7,6.0,$182.00,4.81
Loft in Madrid · ★4.67 · 1 bedroom · 2 beds · 1 bath,Javier,f,Almendrales,Usera,40.38737,-3.69914,Casa entera,4,2.0,$79.00,4.67
Rental unit in Madrid · ★4.41 · 1 bedroom · 2 beds · 1 bath,Amazinn Places,f,Justicia,Centro,40.42145,-3.70099,Casa entera,4,2.0,$108.00,4.41
Rental unit in Madrid · 3 bedrooms · 3 beds · 3 baths,Ukio,f,Almagro,Chamberí,40.43487847116566,-3.6934406616419335,Casa entera,6,3.0,$187.00,5.0
Rental unit in Madrid · ★4.79 · 5 bedrooms · 5 beds · 2 baths,Juan,,Embajadores,Centro,40.410351,-3.708886,Casa entera,11,5.0,$345.00,4.79
Serviced apartment in Madrid · ★4.85 · Studio · 1 bed · 1 bath,Plaza Mayor Suites Apartments,t,Sol,Centro,40.41434860229492,-3.706385374069214,Casa entera,2,1.0,$160.00,4.85
Rental unit in Madrid · ★New · 1 bedroom · 1 bed · 1 shared bath,Andrés,f,Gaztambide,Chamberí,40.43442,-3.71236,Habitación privada,2,1.0,$42.00,
Rental unit in Madrid · ★3.89 · Studio · 2 beds · 1 bath,Eva,f,Sol,Centro,40.41623,-3.70204,Casa entera,3,2.0,$97.00,3.89
